words,labels,entities,term_list
"['Note', 'that', 'certain', 'types', 'of', 'horses', 'require', 'you', 'to', 'spend', 'more', 'time', 'in', 'the', 'warm-up', 'phase', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 14, 14), ('Term', 5, 5)}","['warm-up', 'horses']"
"['For', 'example', ',', 'horses', 'who', 'are', 'older', ',', 'stiffer', 'or', 'have', 'had', 'time', 'off', 'take', 'longer', 'to', 'achieve', 'suppleness', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 3, 3)}","['suppleness', 'horses']"
"['Take', 'the', 'time', 'you', 'need', '.']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Especially', 'if', 'the', 'horse', 'is', 'coming', 'back', 'from', 'an', 'injury—patiently', 'warm', 'up', 'until', 'the', 'joints', ',', 'ligaments', ',', 'tendons', 'and', 'muscles', 'are', 'supple', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 14, 14), ('Term', 22, 22), ('Term', 3, 3), ('Term', 20, 20)}","['joints', 'supple', 'horse', 'muscles']"
"['Then', 'the', 'horse', 'has', 'the', 'optimal', 'chance', 'to', 'come', 'back', 'to', 'work', 'with', 'no', 'further', 'injury', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['horse']
"['The', 'warm-up', 'varies', 'from', 'horse', 'to', 'horse', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 1, 1), ('Term', 4, 4)}","['horse', 'warm-up', 'horse']"
"['Some', 'horses', 'loosen', 'up', 'better', 'in', 'the', 'canter', 'while', 'others', 'work', 'better', 'in', 'trot', 'early', 'on', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 7, 7), ('Term', 13, 13)}","['horses', 'canter', 'trot']"
"['Some', 'horses', 'may', 'need', 'more', 'bending', 'lines', 'to', 'control', 'the', 'tempo', 'while', 'others', 'need', 'more', 'straight', 'lines', 'to', 'get', 'the', 'engine', 'revving', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 1, 1), ('Term', 5, 5)}","['tempo', 'horses', 'bending']"
"['Some', 'horses', 'may', 'take', 'up', 'to', '30', 'minutes', 'to', 'feel', 'warmed', 'up', 'while', 'others', 'may', 'be', 'ready', 'to', 'work', 'after', '15', 'minutes', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1)}",['horses']
"['Each', 'rider', 'needs', 'to', 'figure', 'out', 'the', 'best', 'warm-up', 'routine', 'for', 'her', 'individual', 'horse', ',', 'but', 'the', 'result', 'should', 'be', 'the', 'same', ':', 'The', 'horse', 'and', 'rider', 'achieve', 'the', 'bottom', 'three', 'rungs', 'of', 'the', 'Training', 'Scale', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 26, 26), ('Term', 1, 1), ('Term', 13, 13), ('Term', 34, 35), ('Term', 8, 8), ('Term', 24, 24)}","['rider', 'rider', 'horse', 'Training Scale', 'warm-up', 'horse']"
"['Work', 'Sessions']","['B-Term', 'I-Term']","{('Term', 0, 1)}",['Work Sessions']
"['Once', 'the', 'horse', 'is', 'properly', 'warmed', 'up', ',', 'the', 'rider', 'should', 'have', 'a', 'clear', 'plan', 'for', 'what', 'to', 'work', 'on', 'that', 'day', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 9, 9)}","['horse', 'rider']"
"['She', 'should', 'ride', 'approximately', 'two', 'or', 'three', 'sets', 'of', 'work', 'with', 'walk', 'breaks', 'in', 'between', 'each', 'set', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 11, 11)}","['ride', 'walk']"
"['Build', 'your', 'work', 'sets', 'in', 'a', 'systematic', 'way', 'to', 'set', 'the', 'horse', 'up', 'for', 'success', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 2, 3), ('Term', 11, 11)}","['work sets', 'horse']"
"['I', 'like', 'to', 'vary', 'the', 'work', 'sets', 'according', 'to', 'muscle', 'groups', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 9, 9), ('Term', 5, 6)}","['muscle', 'work sets']"
"['For', 'example', ',', 'if', 'I', 'worked', 'on', 'canter–walk–canter', 'transitions', 'during', 'one', 'session', ',', 'then', 'the', 'next', 'session', 'I', ""'ll"", 'focus', 'on', 'exercises', 'that', 'are', 'less', 'weight-bearing', ',', 'such', 'as', 'lateral', 'work', 'at', 'the', 'trot', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 7, 8), ('Term', 33, 33), ('Term', 21, 21), ('Term', 25, 25), ('Term', 29, 30)}","['canter–walk–canter transitions', 'trot', 'exercises', 'weight-bearing', 'lateral work']"
"['This', 'routine', 'keeps', 'the', 'horse', 'physically', 'comfortable', 'and', 'mentally', 'engaged', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9), ('Term', 4, 4)}","['engaged', 'horse']"
"['Variety', 'in', 'work', '.']","['O', 'O', 'O', 'O']",set(),[]
"['The', 'goal', 'of', 'your', 'work', 'will', 'vary', 'from', 'day', 'to', 'day', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['I', 'plan', 'my', 'rides', 'depending', 'on', 'the', 'day', 'of', 'the', 'week', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['rides']
"['For', 'instance', ',', 'my', 'horses', 'work', 'Monday', 'through', 'Friday', 'with', 'the', 'weekends', 'off', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['horses']
"['When', 'I', 'begin', 'on', 'Monday', ',', 'I', 'do', 'what', 'I', 'call', 'gaits', 'day', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 11, 11)}",['gaits']
"['After', 'a', 'slow', 'warm-up', ',', 'the', 'work', 'phase', 'is', 'focused', 'on', 'the', 'basic', 'gaits', 'with', 'many', 'transitions', 'between', 'and', 'within', 'the', 'gaits', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 21, 21), ('Term', 3, 3), ('Term', 16, 16), ('Term', 13, 13)}","['gaits', 'warm-up', 'transitions', 'gaits']"
"['This', 'gives', 'the', 'horse', 'a', 'chance', 'to', 'limber', 'up', 'through', 'his', 'whole', 'musculature', 'system', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 3, 3), ('Term', 12, 12)}","['horse', 'musculature']"
"['The', 'horse', 'becomes', 'more', 'tuned', 'to', 'my', 'aids', 'so', 'he', 'is', 'prepared', 'for', 'more', 'serious', 'work', 'sets', 'the', 'next', 'day', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 15, 16), ('Term', 1, 1), ('Term', 7, 7)}","['work sets', 'horse', 'aids']"
"['Typically', ',', 'I', ""'ll"", 'school', 'the', 'horse', 'more', 'intensely', 'on', 'Tuesday', 'and', 'Wednesday', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 4, 4)}","['horse', 'school']"
"['These', 'days', ',', 'the', 'work', 'sets', 'include', 'movements', 'that', 'the', 'horse', 'and', 'I', 'are', 'developing', '.']","['O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 7, 7), ('Term', 4, 5)}","['horse', 'movements', 'work sets']"
"['I', 'hack', 'on', 'Thursday', 'to', 'give', 'the', 'horse', ""'s"", 'tendons', ',', 'ligaments', 'and', 'muscles', 'a', 'chance', 'to', 'recuperate', 'plus', 'give', 'him', 'a', 'mental', 'break', 'from', 'the', 'ring', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 1, 1), ('Term', 7, 7), ('Term', 13, 13)}","['ring', 'hack', 'horse', 'muscles']"
"['I', 'school', 'him', 'again', 'on', 'Friday', ',', 'revisiting', 'the', 'training', 'that', 'I', 'addressed', 'on', 'Tuesday', 'and', 'Wednesday', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 1, 1)}","['training', 'school']"
"['The', 'weekly', 'work', 'schedule', 'varies', 'from', 'horse', 'to', 'horse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 8, 8)}","['horse', 'horse']"
"['A', 'lazier', 'horse', 'might', 'do', 'better', 'with', 'two', 'days', 'of', 'working', 'outside', 'of', 'the', 'ring', 'to', 'keep', 'him', 'fresh', 'and', 'increase', 'fitness', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 14, 14)}","['horse', 'ring']"
"['A', 'horse', 'who', 'has', 'contact', 'issues', 'may', 'benefit', 'from', 'long-lining', 'or', 'longeing', 'during', 'the', 'week', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 9, 9), ('Term', 1, 1), ('Term', 4, 4)}","['longeing', 'long-lining', 'horse', 'contact']"
"['A', 'horse', 'who', 'requires', 'fitness', 'can', 'benefit', 'from', 'cavaletti', 'work', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 1, 1), ('Term', 8, 8)}","['horse', 'cavaletti']"
"['Some', 'horses', 'benefit', 'most', 'from', 'anaerobic', 'work', ',', 'such', 'as', 'walk', 'lateral', 'work', ',', 'while', 'others', 'flourish', 'with', 'more', 'aerobic', 'canter', 'work', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 10), ('Term', 11, 12), ('Term', 1, 1), ('Term', 20, 20)}","['walk', 'lateral work', 'horses', 'canter']"
"['Develop', 'a', 'plan', 'of', 'progressive', 'work', 'to', 'systematically', 'help', 'each', 'individual', 'horse', 'move', 'forward', 'with', 'his', 'training', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 16, 16)}","['horse', 'training']"
"['Cool', 'Out']","['B-Term', 'I-Term']","{('Term', 0, 1)}",['Cool Out']
"['After', 'the', 'work', 'sets', ',', 'you', 'enter', 'the', 'cool-down', 'session', 'of', 'the', 'ride', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 3), ('Term', 12, 12), ('Term', 8, 8)}","['work sets', 'ride', 'cool-down']"
"['The', 'rider', 'should', 'stretch', 'her', 'horse', 'in', 'the', 'walk', ',', 'trot', 'and', '/', 'or', 'canter', '.']","['O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 3, 3), ('Term', 1, 1), ('Term', 5, 5), ('Term', 14, 14), ('Term', 8, 8)}","['trot', 'stretch', 'rider', 'horse', 'canter', 'walk']"
"['A', 'horse', 'who', 'is', 'still', 'developing', 'strength', 'might', 'do', 'better', 'with', 'a', 'short-duration', 'stretch', 'in', 'the', 'trot', 'so', 'his', 'balance', 'is', ""n't"", 'thrown', 'onto', 'the', 'forehand', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 25, 25), ('Term', 1, 1), ('Term', 13, 13), ('Term', 16, 16)}","['balance', 'forehand', 'horse', 'stretch', 'trot']"
"['For', 'this', 'horse', ',', 'more', 'time', 'is', 'spent', 'stretching', 'in', 'the', 'free', 'walk', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 11, 12), ('Term', 8, 8)}","['horse', 'free walk', 'stretching']"
"['A', 'fully', 'mature', 'horse', 'can', 'benefit', 'from', 'a', 'longer', 'period', 'of', 'stretch', 'in', 'the', 'trot', 'and', 'canter', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 14, 14), ('Term', 3, 3), ('Term', 16, 16)}","['stretch', 'trot', 'horse', 'canter']"
"['Make', 'sure', 'that', 'connection', 'is', 'always', 'maintained', 'in', 'the', 'stretch', ',', 'which', 'means', 'the', 'horse', ""'s"", 'abdominals', 'are', 'still', 'engaged', 'and', 'the', 'back', 'muscles', 'are', 'lifted', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 22, 23), ('Term', 19, 19), ('Term', 9, 9), ('Term', 3, 3), ('Term', 14, 14)}","['back muscles', 'engaged', 'stretch', 'connection', 'horse']"
"['The', 'stretching', 'frame', 'allows', 'the', 'muscles', 'that', 'have', 'been', 'contracted', 'in', 'the', 'work', 'sets', 'to', 'lengthen', 'and', 'dispel', 'the', 'lactic', 'acid', 'that', 'has', 'built', 'up', 'during', 'the', 'session', '.']","['O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 1, 1), ('Term', 5, 5), ('Term', 12, 13)}","['frame', 'stretching', 'muscles', 'work sets']"
"['Finally', ',', 'the', 'horse', 'should', 'walk', 'on', 'a', 'long', 'rein', 'for', 'five', 'to', '10', 'minutes', 'or', 'until', 'his', 'muscles', 'return', 'to', 'a', 'comfortable', 'resting', 'body', 'temperature', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 8, 9), ('Term', 3, 3), ('Term', 5, 5)}","['muscles', 'long rein', 'horse', 'walk']"
"['A', 'correct', 'cool-down', 'allows', 'the', 'horse', 'to', 'finish', 'the', 'ride', 'in', 'the', 'optimal', 'physical', 'and', 'mental', 'state', 'to', 'begin', 'work', 'the', 'next', 'day', '.']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2), ('Term', 9, 9), ('Term', 5, 5)}","['cool-down', 'ride', 'horse']"
"['This', 'is', 'important', 'every', 'day', '.']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Often', ',', 'your', '45-minute', 'lesson', 'or', 'clinic', 'does', 'not', 'include', 'the', 'cool-down', 'portion', 'of', 'a', 'ride', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 15, 15)}","['cool-down', 'ride']"
"['The', 'cool-down', 'is', 'the', 'rider', ""'s"", 'responsibility', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 4, 4)}","['cool-down', 'rider']"
"['Remember', 'to', 'cool', 'down', 'after', 'your', 'class', 'at', 'a', 'horse', 'show', 'as', 'well', '.']","['O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 2, 3), ('Term', 9, 10)}","['cool down', 'horse show']"
"['Be', 'thoughtful', 'and', 'organize', 'your', 'ride', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 5, 5)}",['ride']
"['You', 'will', 'find', 'a', 'system', 'to', 'adhere', 'to', 'that', 'is', 'in', 'the', 'best', 'physical', 'and', 'emotional', 'interest', 'of', 'the', 'horse', 'and', 'will', 'help', 'you', 'reach', 'your', 'training', 'goals', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 26, 26), ('Term', 19, 19)}","['training', 'horse']"
"['10', 'Tips', 'for', 'Better', 'Dressage', 'Trot', 'Lengthenings']","['O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term']","{('Term', 4, 4), ('Term', 5, 6)}","['Dressage', 'Trot Lengthenings']"
"['Advice', 'on', 'how', 'to', 'ride', 'an', 'essential', 'dressage', 'training', 'tool', ',', 'the', 'trot', 'lengthening', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 7, 8), ('Term', 4, 4), ('Term', 12, 13)}","['dressage training', 'ride', 'trot lengthening']"
"['In', 'a', 'dressage', 'trot', 'lengthening', ',', 'the', 'horse', 'pushes', 'himself', 'from', 'behind', 'and', 'through', 'his', 'whole', 'body', 'into', 'longer', ',', 'suspended', 'strides', '.']","['O', 'O', 'B-Term', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 3, 4), ('Term', 7, 7), ('Term', 21, 21)}","['dressage', 'trot lengthening', 'horse', 'strides']"
"['He', 'covers', 'as', 'much', 'ground', 'as', 'he', 'can', 'in', 'balance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 9, 9)}",['balance']
"['According', 'to', 'the', 'U.S.', 'Dressage', 'Federation', ""'s"", 'Glossary', 'of', 'Judging', 'Terms', ',', 'lengthening', 'is', 'defined', 'as', 'Elongation', 'of', 'the', 'stride', 'and', 'the', 'outline', 'of', 'the', 'horse', ',', 'yet', 'maintaining', 'the', 'same', 'tempo', '[', 'beats', 'per', 'minute', ']', 'and', 'balance', 'as', 'in', 'the', 'corresponding', 'working', 'pace', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 3, 5), ('Term', 33, 35), ('Term', 38, 38), ('Term', 25, 25), ('Term', 19, 19), ('Term', 31, 31), ('Term', 7, 10), ('Term', 43, 44), ('Term', 12, 12)}","['U.S. Dressage Federation', 'beats per minute', 'balance', 'horse', 'stride', 'tempo', 'Glossary of Judging Terms', 'working pace', 'lengthening']"
"['Here', 'I', ""'ll"", 'give', 'you', '10', 'tips', 'to', 'improve', 'the', 'lengthening', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10)}",['lengthening']
"['1', '.']","['O', 'O']",set(),[]
"['The', 'lengthening', 'is', 'a', 'whole-bodied', 'movement', 'for', 'your', 'horse...that', 'is', ',', 'it', 'must', 'go', 'from', 'thrusting', 'hind', 'feet', 'all', 'the', 'way', 'to', 'the', 'bit', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 1, 1), ('Term', 15, 15), ('Term', 23, 23), ('Term', 16, 17), ('Term', 8, 8)}","['lengthening', 'thrusting', 'bit', 'hind feet', 'horse...that']"
"['2', '.']","['O', 'O']",set(),[]
"['Expect', 'your', 'horse', 'to', 'reach', 'for', 'the', 'bridle', 'in', 'the', 'lengthening', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 2, 2), ('Term', 7, 7)}","['lengthening', 'horse', 'bridle']"
"['Reach', 'is', 'the', 'operative', 'word', '.']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Allow', 'his', 'whole', 'body--not', 'just', 'his', 'strides--to', 'lengthen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 7, 7)}","['strides--to', 'lengthen']"
"['Soften', 'your', 'hand', 'so', 'he', 'feels', 'he', 'can', 'reach', ',', 'but', 'do', ""n't"", 'throw', 'away', 'the', 'contact', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 16, 16)}","['hand', 'contact']"
"['3', '.']","['O', 'O']",set(),[]
"['The', 'lengthening', 'should', 'stabilize', 'the', 'contact', 'without', 'making', 'it', 'heavy', 'or', 'inflexible', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 5, 5)}","['lengthening', 'contact']"
"['Your', 'horse', 'should', 'still', 'be', 'responsive', 'to', 'slight', 'suppling', 'aids', 'to', 'the', 'left', 'and', 'right', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 1, 1), ('Term', 8, 8)}","['aids', 'horse', 'suppling']"
"['4', '.']","['O', 'O']",set(),[]
"['Lengthenings', 'can', 'only', 'be', 'developed', 'from', 'a', 'correct', 'working', 'trot', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 0, 0), ('Term', 8, 9)}","['Lengthenings', 'working trot']"
"['5', '.']","['O', 'O']",set(),[]
"['Be', 'very', 'picky', 'and', 'precise', 'about', 'your', 'line', 'of', 'travel', 'during', 'the', 'lengthening', 'so', 'that', 'your', 'horse', ""'s"", 'effort', 'goes', 'through', 'his', 'body', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 9), ('Term', 12, 12), ('Term', 16, 16)}","['line of travel', 'lengthening', 'horse']"
"['6', '.']","['O', 'O']",set(),[]
"['You', 'should', 'feel', 'suspension', 'in', 'the', 'lengthening', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 3, 3)}","['lengthening', 'suspension']"
"['7', '.']","['O', 'O']",set(),[]
"['Keep', 'the', 'same', 'tempo', 'in', 'the', 'lengthening', ',', 'even', 'if', 'you', 'do', ""n't"", 'get', 'the', 'amount', 'of', 'reach', 'that', 'you', 'want', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 3, 3)}","['lengthening', 'tempo']"
