words,labels,entities,term_list
"['Further', 'to', 'its', 'White', 'Paper', 'on', 'Reform', ',', 'the', 'Commission', 'has', 'drafted', 'a', 'practical', 'guide', 'for', 'sound', 'financial', 'management', 'describing', 'standards', 'of', 'conduct', ',', 'with', 'reference', 'to', 'the', 'fundamental', 'ethical', 'obligations', 'provided', 'in', 'the', 'Staff', 'Regulations', ',', 'in', 'particular', 'the', 'duties', 'of', 'integrity', ',', 'loyalty', 'and', 'impartiality', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 42, 42), ('Term', 34, 35), ('Term', 28, 30), ('Term', 20, 22), ('Term', 17, 18), ('Term', 46, 46), ('Term', 3, 4)}","['integrity', 'Staff Regulations', 'fundamental ethical obligations', 'standards of conduct', 'financial management', 'impartiality', 'White Paper']"
"['The', 'Commission', 'has', 'also', 'introduced', 'internal', 'measures', 'with', 'a', 'view', 'to', 'promoting', 'accountability', 'and', 'preventing', 'corrupt', 'practices', 'within', 'the', 'Commission', 'such', 'as', 'the', 'Decision', 'of', '4', 'April', '2002', 'on', 'raising', 'concerns', 'about', 'serious', 'wrongdoings', ',', 'Codes', 'of', 'Conduct', 'for', 'Commissioners', 'and', 'Commission', 'staff', ',', 'standards', 'for', 'internal', 'control', 'within', 'the', 'Commission', ""'s"", 'services', ',', 'a', 'Guide', 'to', 'testing', 'for', 'vulnerability', 'to', 'fraud', 'or', 'new', 'rules', 'on', 'job', 'rotation', 'for', 'sensitive', 'posts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 35, 37), ('Term', 59, 61), ('Term', 23, 23), ('Term', 15, 16), ('Term', 64, 64), ('Term', 32, 33), ('Term', 12, 12)}","['Codes of Conduct', 'vulnerability to fraud', 'Decision', 'corrupt practices', 'rules', 'serious wrongdoings', 'accountability']"
"['White', 'Paper', 'on', 'Reforming', 'the', 'Commission', 'of', '1', 'March', '2000', ',', 'COM', '(', '2000', ')', '200', '/', '2', '.']","['B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 1)}",['White Paper']
"['See', 'Action', '92', ',', 'For', 'sound', 'project', 'management', ',', 'Practical', 'guide', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['The', 'draft', 'is', 'to', 'be', 'submitted', 'for', 'approval', 'by', 'the', 'full', 'Commission', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['In', 'the', 'framework', 'of', 'the', 'reform', ',', 'the', 'Commission', 'proposes', 'to', 'include', 'rules', 'applying', 'to', 'staff', 'of', 'all', 'EU', 'institutions', 'on', 'raising', 'concerns', 'about', 'serious', 'wrongdoings', 'in', 'the', 'future', 'Staff', 'Regulations', ',', 'which', 'are', 'presently', 'under', 'discussion', 'in', 'the', 'Council', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 29, 30), ('Term', 12, 12), ('Term', 24, 25)}","['Staff Regulations', 'rules', 'serious wrongdoings']"
"['Code', 'of', 'good', 'administrative', 'behaviour', 'for', 'staff', 'of', 'the', 'European', 'Commission', 'in', 'their', 'relations', 'with', 'the', 'public']","['B-Term', 'I-Term', 'I-Term', 'IN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 0, 4), ('Term', 16, 16)}","['Code of good administrative behaviour', 'public']"
"['With', 'the', 'creation', 'of', 'the', 'Investigation', 'and', 'Disciplinary', 'Office', '(', 'IDOC', ')', ',', 'the', 'Commission', 'has', 'set', 'up', 'a', 'system', ',', 'which', 'better', 'addresses', 'corruption', 'or', 'generally', 'conflict', 'of', 'interest', 'situations', 'from', 'a', 'disciplinary', 'point', 'of', 'view', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 27, 29), ('Term', 24, 24)}","['conflict of interest', 'corruption']"
"['The', 'cooperation', 'between', 'IDOC', 'and', 'OLAF', 'should', 'be', 'considered', 'as', 'essential', 'issue', 'in', 'assuring', 'an', 'efficient', 'and', 'uniform', 'protection', 'of', 'the', 'integrity', 'of', 'the', 'European', 'Public', 'Administration', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 21, 21), ('Term', 25, 26)}","['integrity', 'Public Administration']"
"['Taking', 'into', 'account', 'their', 'complementary', 'missions', 'in', 'the', 'field', 'of', 'administrative', 'investigation', ',', 'a', 'memorandum', 'of', 'understanding', 'should', 'organise', 'their', 'relations', 'and', 'both', 'guarantee', 'appropriate', 'follow-up', 'of', 'the', 'OLAF', 'enquiries', 'when', 'requiring', 'disciplinary', 'sanctions', 'and', 'avoid', 'overlapping', 'in', 'their', 'competencies', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 14, 16), ('Term', 32, 33)}","['administrative', 'memorandum of understanding', 'disciplinary sanctions']"
"['THE', 'OLAF', 'HAS', 'BROADER', 'INTERNAL', 'POWER', 'TO', 'CARRY', 'OUT', 'INVESTIGATIONS', ',', 'EVEN', 'INTO', 'MEMBERS', 'OR', 'PERSONNEL', 'NOT', 'SUBJECT', 'TO', 'THE', 'STAFF', 'REGULATIONS', ',', 'WHICH', 'IT', 'CAN', 'EXERCISE', 'IN', 'ALL', 'INSTITUTIONS', 'AND', 'BODIES', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 20, 21)}",['STAFF REGULATIONS']
"['TAKING', 'INTO', 'ACCOUNT', 'THE', 'OLAF', 'EXPERTISE', 'IN', 'THE', 'FIGHT', 'AGAINST', 'BEHAVIOUR', 'INVOLVING', 'SERIOUS', 'FORMS', 'OF', 'ECONOMIC', 'AND', 'FINANCIAL', 'OFFENCES', ',', 'THIS', 'MEMORANDUM', 'SHOULD', 'MAKE', 'THE', 'PRACTICAL', 'BREAKDOWN', 'OF', 'TASKS', 'BETWEEN', 'OLAF', 'AND', 'DISCIPLINARY', 'BODIES', 'MORE', 'TRANSPARENT', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 35, 35), ('Term', 15, 15), ('Term', 32, 33), ('Term', 17, 18)}","['TRANSPARENT', 'ECONOMIC', 'DISCIPLINARY BODIES', 'FINANCIAL OFFENCES']"
"['SEE', 'RECOMMENDATION', '8', 'OF', 'THE', 'COMMISSION', 'EVALUATION', 'REPORT', 'ON', 'THE', 'ACTIVITIES', 'OF', 'THE', 'EUROPEAN', 'ANTI-FRAUD', 'OFFICE', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 14, 14)}",['ANTI-FRAUD']
"['6', '.']","['O', 'O']",set(),[]
"['PREVENTING', 'CORRUPTION', '-', 'THE', 'SINGLE', 'MARKET', 'AND', 'OTHER', 'INTERNAL', 'POLICIES']","['O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term']","{('Term', 9, 9), ('Term', 1, 1), ('Term', 4, 5)}","['POLICIES', 'CORRUPTION', 'SINGLE MARKET']"
"['The', 'Commission', 'believes', 'that', 'future', 'initiatives', 'should', 'focus', 'on', 'preventive', 'measures', 'with', 'a', 'view', 'to', 'reducing', 'opportunities', 'for', 'corrupt', 'behaviour', 'by', 'avoiding', 'conflicts', 'of', 'interest', 'and', 'introducing', 'systematic', 'checks', 'and', 'controls', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 19), ('Term', 22, 24)}","['corrupt behaviour', 'conflicts of interest']"
"['This', 'was', 'also', 'the', 'approach', 'in', 'the', 'Commission', ""'s"", 'first', 'Communication', 'on', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 12, 12)}",['corruption']
"['In', 'response', 'to', 'the', 'Communication', ',', 'the', 'European', 'Parliament', 'called', 'upon', 'the', 'Commission', 'to', 'exercise', 'its', 'power', 'in', 'different', 'areas', 'such', 'as', 'tax', 'deductibility', ',', 'blacklisting', 'regarding', 'public', 'procurement', 'procedures', ',', 'financial', 'transactions', ',', 'training', 'programmes', ',', 'fraud', 'within', 'the', 'EU', 'institutions', ',', 'money', 'laundering', 'and', 'external', 'aid', 'and', 'assistance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 27, 29), ('Term', 22, 23), ('Term', 25, 25), ('Term', 37, 37), ('Term', 31, 32), ('Term', 43, 44)}","['public procurement procedures', 'tax deductibility', 'blacklisting', 'fraud', 'financial transactions', 'money laundering']"
"['a', ')', 'Raising', 'integrity', 'in', 'the', 'public', 'sector']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term']","{('Term', 6, 7), ('Term', 3, 3)}","['public sector', 'integrity']"
"['On', '7', 'November', '2000', ',', 'EU', 'Ministers', 'in', 'charge', 'of', 'Civil', 'Service', 'and', 'Public', 'Administration', 'adopted', 'in', 'Strasbourg', 'a', 'resolution', 'on', 'quality', 'and', 'benchmarking', 'of', 'public', 'services', 'in', 'the', 'European', 'Union', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 25, 26), ('Term', 10, 11), ('Term', 19, 19), ('Term', 13, 14)}","['public services', 'Civil Service', 'resolution', 'Public Administration']"
"['The', 'cornerstone', 'of', 'this', 'resolution', 'is', 'the', 'setting-up', 'of', 'a', 'self-assessment', 'framework', 'of', 'total', 'quality', 'management', 'in', 'public', 'services', '(', 'so-called', 'Cadre', ""d'Auto-évaluation"", 'des', 'Fonctions', 'publiques', 'or', 'Common', 'Assessment', 'Framework', ',', 'CAF', ')', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4), ('Term', 17, 18)}","['resolution', 'public services']"
"['The', 'CAF', 'is', 'supposed', 'to', 'serve', 'both', 'as', 'a', 'means', 'of', 'communication', 'and', 'as', 'a', 'tool', 'for', 'benchmarking', 'among', 'EU', 'Member', 'States', ""'"", 'public', 'administrations', 'with', 'a', 'view', 'to', 'raising', 'integrity', ',', 'accountability', 'and', 'transparency', 'in', 'public', 'institutions']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term']","{('Term', 34, 34), ('Term', 23, 24), ('Term', 36, 37), ('Term', 30, 30), ('Term', 32, 32)}","['transparency', 'public administrations', 'public institutions', 'integrity', 'accountability']"
"['At', 'the', 'request', 'of', 'Ministers', ',', 'Directors-general', 'of', 'Civil', 'Service', 'and', 'Public', 'Administrations', 'have', 'developed', 'a', 'work', 'programme', 'for', 'the', 'innovative', 'public', 'services', 'group', 'aimed', 'at', 'improving', 'the', 'quality', 'and', 'efficiency', 'of', 'administrations', 'on', 'a', 'continuous', 'basis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 12), ('Term', 21, 22), ('Term', 32, 32), ('Term', 8, 9)}","['Public Administrations', 'public services', 'administrations', 'Civil Service']"
"['The', 'Commission', 'therefore', 'recommends', 'engaging', 'a', 'comprehensive', 'dialogue', 'within', 'the', 'EU', 'on', 'minimum', 'standards', 'and', 'benchmarks', 'in', 'administrative', 'integrity', 'and', 'good', 'governance', 'on', 'the', 'basis', 'of', 'the', 'Strasbourg', 'Resolution', ',', 'essential', 'to', 'prevent', 'and', 'to', 'combat', 'effectively', 'organised', 'and', 'transborder', 'corruption', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 18, 18), ('Term', 17, 17), ('Term', 37, 40), ('Term', 20, 21), ('Term', 28, 28)}","['integrity', 'administrative', 'organised and transborder corruption', 'good governance', 'Resolution']"
"['b', ')', 'Tax', 'Deductibility', 'of', 'bribes']","['O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term']","{('Term', 2, 3), ('Term', 5, 5)}","['Tax Deductibility', 'bribes']"
"['Further', 'to', 'a', 'recommendation', 'of', 'the', 'OECD', 'of', '1996', 'and', 'the', 'Commission', ""'s"", '1997', 'Communication', ',', 'all', 'EU', 'Member', 'States', 'that', 'still', 'allowed', 'or', 'tolerated', 'the', 'tax', 'deductibility', 'of', 'bribes', 'paid', 'to', 'foreign', 'public', 'officials', 'have', 'amended', 'their', 'legislation', 'with', 'a', 'view', 'to', 'banning', 'this', 'possibility', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 38, 38), ('Term', 29, 29), ('Term', 33, 34), ('Term', 30, 30), ('Term', 26, 27)}","['legislation', 'bribes', 'public officials', 'paid', 'tax deductibility']"
"['c', ')', 'Public', 'Procurement']","['O', 'O', 'B-Term', 'I-Term']","{('Term', 2, 3)}",['Public Procurement']
"['Public', 'procurement', 'represents', 'about', '15', '%', 'of', 'the', 'GDP', 'in', 'the', 'EU', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 8, 8), ('Term', 0, 1)}","['GDP', 'Public procurement']"
"['The', 'Community', 'directives', 'on', 'public', 'procurement', 'ensure', 'transparency', 'and', 'non-discriminatory', 'access', 'to', 'procurement', 'opportunities', '.']","['O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 2, 2), ('Term', 7, 7), ('Term', 12, 12), ('Term', 4, 5)}","['directives', 'transparency', 'procurement', 'public procurement']"
"['The', 'prevention', 'of', 'fraud', ',', 'corruption', 'and', 'collusion', 'between', 'the', 'tenderers', 'and', 'contracting', 'authorities', 'is', 'taken', 'into', 'consideration', 'in', 'the', 'Community', 'system', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 3, 3), ('Term', 7, 7), ('Term', 5, 5), ('Term', 12, 13)}","['tenderers', 'fraud', 'collusion', 'corruption', 'contracting authorities']"
"['Collusive', 'behaviour', 'between', 'companies', 'participating', 'in', 'a', 'tender', 'moreover', 'may', 'constitute', 'a', 'direct', 'infringement', 'of', 'the', 'prohibition', 'laid', 'down', 'in', 'article', '81', 'of', 'the', 'EC', 'Treaty', '.']","['B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 7, 7), ('Term', 13, 13), ('Term', 0, 0), ('Term', 16, 16)}","['companies', 'tender', 'infringement', 'Collusive', 'prohibition']"
"['In', 'the', 'aforesaid', 'Millennium', 'Strategy', ',', 'the', 'Council', 'has', 'called', 'on', 'Member', 'States', 'and', 'the', 'European', 'Commission', 'to', 'ensure', 'that', 'the', 'applicable', 'legislation', 'provides', 'for', 'the', 'possibility', 'that', 'an', 'applicant', 'in', 'a', 'public', 'tender', 'procedure', 'who', 'has', 'committed', 'offences', 'connected', 'with', 'organised', 'crime', 'can', 'be', 'excluded', 'from', 'the', 'participation', 'in', 'tender', 'procedures', 'conducted', 'by', 'Member', 'States', 'and', 'the', 'Community', ';', 'specific', 'provisions', 'relating', 'to', 'the', 'role', 'of', 'the', 'Commission', 'both', 'in', 'administrative', 'co-operation', 'and', 'the', 'setting', 'up', 'of', 'black-lists', ',', 'should', 'be', 'drawn', 'up', 'to', 'ensure', 'that', 'these', 'commitments', 'can', 'be', 'carried', 'out', ',', 'while', 'ensuring', 'conformity', 'with', 'the', 'relevant', 'rules', 'relating', 'to', 'data', 'protection', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 50, 50), ('Term', 103, 104), ('Term', 22, 22), ('Term', 38, 38), ('Term', 71, 71), ('Term', 41, 42), ('Term', 32, 33), ('Term', 78, 78), ('Term', 100, 100)}","['tender', 'data protection', 'legislation', 'offences', 'administrative', 'organised crime', 'public tender', 'black-lists', 'rules']"
"['In', 'its', 'draft', 'amendment', 'of', 'the', 'public', 'procurement', 'directives', ',', 'submitted', 'in', 'May', '2000', ',', 'the', 'Commission', 'inserted', 'an', 'obligation', 'to', 'exclude', 'any', 'tenderer', 'who', 'has', 'been', 'convicted', 'by', 'definitive', 'judgement', 'for', 'corruption', ',', 'fraud', 'or', 'participation', 'in', 'the', 'activities', 'of', 'a', 'criminal', 'organisation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 34, 34), ('Term', 6, 7), ('Term', 27, 27), ('Term', 23, 23), ('Term', 29, 30), ('Term', 32, 32), ('Term', 42, 43), ('Term', 8, 8)}","['fraud', 'public procurement', 'convicted', 'tenderer', 'definitive judgement', 'corruption', 'criminal organisation', 'directives']"
"['Article', '45', 'of', 'the', 'modified', 'proposal', 'for', 'a', 'directive', 'provides', 'for', 'a', 'possibility', 'for', 'a', 'contracting', 'authority', 'to', 'ask', 'for', 'the', 'cooperation', 'of', 'the', 'competent', 'authorities', 'of', 'another', 'Member', 'State', 'when', 'they', 'need', 'to', 'obtain', 'information', 'concerning', 'the', 'personal', 'situation', 'of', 'the', 'candidates', 'or', 'tenderers', 'concerned', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 44, 44), ('Term', 15, 16), ('Term', 25, 25), ('Term', 8, 8)}","['tenderers', 'contracting authority', 'authorities', 'directive']"
"['The', 'authority', 'contacted', 'in', 'another', 'Member', 'State', 'is', 'obliged', 'to', 'cooperate', 'upon', 'request', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 1)}",['authority']
"['Both', 'the', 'Council', 'and', 'the', 'European', 'Parliament', 'in', 'their', 'first', 'reading', 'of', 'the', 'proposed', 'directive', 'have', 'supported', 'the', 'amendments', 'to', 'article', '45', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14)}",['directive']
"['Therefore', 'no', 'further', 'legislative', 'proposal', 'is', 'needed', 'in', 'order', 'to', 'start', 'implementing', 'article', '45', 'of', 'the', 'proposed', 'directive', '.']","['O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 3, 4), ('Term', 17, 17)}","['legislative proposal', 'directive']"
"['The', 'Commission', 'will', 'reassess', 'this', 'issue', 'in', 'the', 'light', 'of', 'the', 'application', 'of', 'the', 'new', 'rules', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 15, 15)}",['rules']
"['d', ')', 'Raising', 'Integrity', 'in', 'the', 'private', 'sector']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term']","{('Term', 6, 7), ('Term', 3, 3)}","['private sector', 'Integrity']"
"['i', '.']","['O', 'O']",set(),[]
"['Protection', 'of', 'vulnerable', 'professions', 'against', 'influences', 'of', 'crime']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 7, 7)}",['crime']
"['An', 'open', 'and', 'fruitful', 'dialogue', 'has', 'started', 'with', 'representatives', 'of', 'the', 'legal', 'professions', ',', 'accountants', 'and', 'auditors', ',', 'in', 'order', 'to', 'identify', 'possible', 'gaps', 'or', 'inconsistencies', ',', 'develop', 'basic', 'ethical', 'principles', 'at', 'EU', 'level', 'and', 'strike', 'the', 'right', 'balance', 'between', 'professional', 'secrecy', 'and', 'public', 'interest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 11, 11), ('Term', 29, 29), ('Term', 40, 41), ('Term', 14, 14), ('Term', 43, 44), ('Term', 16, 16)}","['legal', 'ethical', 'professional secrecy', 'accountants', 'public interest', 'auditors']"
"['As', 'a', 'result', ',', 'a', 'Charter', 'of', 'the', 'European', 'professional', 'associations', 'in', 'support', 'of', 'the', 'fight', 'against', 'crime', 'was', 'signed', 'on', '27', 'July', '1999', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 17)}",['crime']
