words,labels,entities,term_list
"['Figuur', '53', ':', 'scenarioanalyse', ':', 'kleine', 'KMO']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 3, 3)}",['scenarioanalyse']
"['Bij', 'een', 'gemiddeld', 'windsnelheid', 'van', '4,5', 'm', '/', 's', 'en', 'een', 'elektriciteitsprijs', 'van', '€0,12', '/', 'kWh', 'is', 'alleen', 'model', 'G', 'rendabel', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 15, 15), ('Term', 20, 20)}","['elektriciteitsprijs', 'windsnelheid', 'kWh', 'rendabel']"
"['Bij', 'dezelfde', 'windsnelheid', 'en', 'een', 'elektriciteitsprijs', 'van', '€0,16', '/', 'kWh', 'zijn', 'ook', 'model', 'D', 'en', 'P', 'rendabel', '.']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 9, 9), ('Term', 5, 5), ('Term', 16, 16)}","['windsnelheid', 'kWh', 'elektriciteitsprijs', 'rendabel']"
"['Wanneer', 'de', 'gemiddelde', 'windsnelheid', '5,5', 'm', '/', 's', 'bedraagt', 'wordt', 'naast', 'model', 'D', ',', 'G', 'en', 'P', 'ook', 'model', 'F', 'rendabel', 'als', 'we', 'de', 'elektriciteitsprijs', 'verhogen', 'naar', '€0,16', '/', 'kWh', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 29, 29), ('Term', 3, 3), ('Term', 20, 20), ('Term', 24, 24)}","['kWh', 'windsnelheid', 'rendabel', 'elektriciteitsprijs']"
"['Uit', 'de', 'resultaten', 'blijkt', 'dus', 'dat', 'voor', 'zeer', 'kleine', 'bedrijven', 'de', 'rendabiliteit', 'van', 'kleinschalige', 'windenergie', 'iets', 'hoger', 'ligt', 'dan', 'bij', 'grotere', 'bedrijven', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 13, 14)}","['rendabiliteit', 'kleinschalige windenergie']"
['Sensitiviteitsanalyse'],['B-Term'],"{('Term', 0, 0)}",['Sensitiviteitsanalyse']
"['In', 'de', 'sensitiviteitsanalyse', 'onderzoeken', 'we', 'het', 'effect', 'van', 'verandering', 'in', 'verschillende', 'paramaters', 'op', 'de', 'rendabiliteit', 'van', 'kleine', 'windturbines', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 16, 17), ('Term', 14, 14)}","['sensitiviteitsanalyse', 'kleine windturbines', 'rendabiliteit']"
"['We', 'gebruiken', 'hiervoor', 'een', 'Monte', 'Carlo-simulatie', '.']","['O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 4, 5)}",['Monte Carlo-simulatie']
"['Hierbij', 'worden', 'experimenten', 'uitgevoerd', 'op', 'basis', 'van', 'toevallig', 'gekozen', 'waarden', 'van', 'de', 'verschillende', 'parameters', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Deze', 'waarden', 'bepalen', 'dat', 'het', 'scenario', 'waarvoor', 'de', 'NCW', 'wordt', 'berekend', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 8, 8)}",['NCW']
"['Men', 'voert', 'dit', 'experiment', 'veel', 'keren', 'uit', 'en', 'zo', 'bekomt', 'men', 'een', 'waarschijnlijkheidsverdeling', 'van', 'de', 'netto', 'contante', 'waarde', '(', 'Mercken', ',', '2004', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 15, 17)}",['netto contante waarde']
"['Identificatie', 'en', 'bepaling', 'van', 'de', 'kansverdeling', 'van', 'de', 'parameters']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Voor', 'elke', 'parameter', 'gaan', 'we', 'uit', 'van', 'een', 'triangulaire', 'verdeling', 'en', 'dienen', 'we', 'een', 'minimumwaarde', ',', 'een', 'maximumwaarde', ',', 'en', 'een', 'meest', 'waarschijnlijke', 'waarde', 'op', 'te', 'geven', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Hieronder', 'lichten', 'we', 'de', 'verschillende', 'parameters', 'apart', 'toe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Huidige', 'prijs', 'van', 'grijze', 'stroom']","['O', 'O', 'O', 'B-Term', 'IN-Term']","{('Term', 3, 4)}",['grijze stroom']
"['Voor', 'de', 'bepaling', 'van', 'de', 'prijzen', 'van', 'grijze', 'stroom', 'in', 'de', 'Monte-Carlosimulatie', 'baseren', 'we', 'ons', 'opnieuw', 'op', 'rapporten', 'Evolutie', 'van', 'de', 'elektriciteitsprijzen', 'op', 'de', 'residentiële', 'markt', 'en', 'De', 'energiemarkt', 'in', '2008', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 7, 8), ('Term', 11, 11), ('Term', 28, 28), ('Term', 21, 21)}","['grijze stroom', 'Monte-Carlosimulatie', 'energiemarkt', 'elektriciteitsprijzen']"
"['In', 'de', 'basisoplossing', 'zijn', 'we', 'uitgegaan', 'van', 'een', 'elektriciteitsprijs', 'voor', 'huishoudens', 'van', '€', '20', '/', 'kWh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 15, 15), ('Term', 8, 8)}","['kWh', 'elektriciteitsprijs']"
"['Dit', 'is', 'de', 'prijs', 'voor', 'een', 'gemiddeld', 'gezin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Dit', 'wordt', 'onze', 'meest', 'waarschijnlijke', 'waarde', 'in', 'de', 'analyse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Uit', 'de', 'literatuur', 'blijkt', 'dat', 'de', 'allerkleinste', 'huishoudens', 'tot', '€', '27', '/', 'kWh', 'betalen', 'voor', 'hun', 'elektriciteit', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 12, 12), ('Term', 16, 16)}","['kWh', 'elektriciteit']"
"['De', 'grootste', 'gezinnen', 'betalen', 'slechts', '€', '15', '/', 'kWh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 8, 8)}",['kWh']
"['Deze', 'prijzen', 'gebruiken', 'we', 'dan', 'ook', 'als', 'minimum-', 'en', 'maximumwaarde', 'in', 'onze', 'analyse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Voor', 'industriële', 'verbruikers', 'gebruiken', 'we', 'als', 'meest', 'waarschijnlijke', 'waarde', 'de', 'prijs', 'uit', 'de', 'basisoplossing', 'van', '€', '12', '/', 'kWh', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 2, 2)}","['kWh', 'verbruikers']"
"['Als', 'minimum', 'en', 'maximum', 'kiezen', 'we', 'voor', '€', '9', '/', 'kWh', 'en', '€', '16', '/', 'kWh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 15, 15)}","['kWh', 'kWh']"
"['Groeivoet', 'van', 'de', 'prijs', 'van', 'grijze', 'stroom']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term']","{('Term', 5, 6)}",['grijze stroom']
"['Naast', 'de', 'huidige', 'prijs', 'van', 'grijze', 'stroom', 'kan', 'ook', 'de', 'toekomstige', 'trend', 'van', 'deze', 'prijs', 'variëren', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 6)}",['grijze stroom']
"['Als', 'meest', 'waarschijnlijke', 'waarde', 'kiezen', 'we', 'hier', 'voor', '3', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Dit', 'was', 'ook', 'de', 'groeivoet', 'in', 'onze', 'basisoplossing', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Als', 'minimumwaarde', 'en', 'maximumwaarde', 'in', 'de', 'Monte', 'Carlo', 'analyse', 'opteren', 'we', 'voor', '1', '%', 'en', '5', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 8)}",['Monte Carlo analyse']
"['Jaarlijkse', 'energieopbrengst']","['O', 'B-Term']","{('Term', 1, 1)}",['energieopbrengst']
"['De', 'jaarlijkse', 'energieopbrengst', 'van', 'een', 'specifieke', 'kleine', 'windturbine', 'in', 'een', 'specifiek', 'gebied', 'kan', 'sterk', 'variëren', 'onder', 'invloed', 'van', 'de', 'windsnelheid', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 6, 7), ('Term', 19, 19)}","['energieopbrengst', 'kleine windturbine', 'windsnelheid']"
"['In', 'de', 'basisoplossing', 'was', 'deze', 'jaarlijkse', 'energieopbrengst', 'gebaseerd', 'op', 'een', 'gemiddelde', 'windsnelheid', 'van', '3,5', 'm', '/', 's', ',', '4,5', 'm', '/', 's', 'of', '5,5', 'm', '/', 's', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 11, 11)}","['energieopbrengst', 'windsnelheid']"
"['De', 'gemiddelde', 'windsnelheid', 'varieert', 'binnen', 'een', 'gebied', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['windsnelheid']
"['In', 'de', 'Monte-Carloanalyse', 'gebruiken', 'we', 'deze', 'gemiddelde', 'waarden', 'als', 'meest', 'waarschijnlijke', 'waarden', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['Monte-Carloanalyse']
"['Als', 'minima', 'en', 'maxima', 'voor', 'deze', 'parameters', 'nemen', 'we', 'de', 'gemiddelde', 'windsnelheid', 'min', '/', 'plus', '0,5', 'm', '/', 's', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11)}",['windsnelheid']
"['Aan', 'de', 'hand', 'van', 'de', 'theoretische', 'benadering', 'uit', 'hoofdstuk', '4', 'kwamen', 'we', 'tot', 'de', 'vaststelling', 'dat', 'een', 'stijging', '/', 'daling', 'van', '0,5', 'm', '/', 's', 'van', 'de', 'gemiddelde', 'windsnelheid', 'een', 'verschillende', 'impact', 'kan', 'hebben', 'op', 'de', 'energieopbrengst', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 36, 36), ('Term', 28, 28)}","['energieopbrengst', 'windsnelheid']"
"['Deze', 'impact', 'is', 'afhankelijk', 'van', 'de', 'gemiddelde', 'windsnelheid', 'waar', 'men', 'van', 'vertrekt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7)}",['windsnelheid']
"['Hoe', 'hoger', 'de', 'gemiddelde', 'windsnelheid', 'hoe', 'kleiner', 'de', 'impact', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['windsnelheid']
"['De', 'reden', 'hiervoor', 'is', 'dat', 'bij', 'hogere', 'gemiddelde', 'windsnelheden', 'de', 'cut-out', 'windsnelheid', 'vaker', 'wordt', 'bereikt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 11), ('Term', 8, 8)}","['cut-out windsnelheid', 'windsnelheden']"
"['We', 'laten', 'de', 'energieopbrengst', 'dan', 'ook', 'als', 'volgt', 'variëren', ':']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['energieopbrengst']
"['Figuur', '54', ':', 'variatie', 'jaarlijkse', 'energieopbrengst']","['O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 5, 5)}",['energieopbrengst']
['Resultaten'],['O'],set(),[]
"['We', 'hebben', 'de', 'resultaten', 'voor', 'zowel', 'particulieren', 'als', 'bedrijven', 'samengevat', 'in', 'onderstaande', 'tabellen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Figuur', '55', 'geeft', 'per', 'model', 'de', 'kans', 'dat', 'de', 'netto', 'contante', 'waarde', 'positief', 'is', 'onder', 'drie', 'verschillende', 'gemiddelde', 'windsnelheden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 9, 11)}","['windsnelheden', 'netto contante waarde']"
"['Figuur', '56', 'bevat', 'de', 'gemiddelde', 'bijdrages', 'aan', 'de', 'variantie', 'van', 'de', 'netto', 'contante', 'waarde', 'per', 'parameter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 11, 13)}",['netto contante waarde']
"['Figuur', '55', ':', 'overzicht', 'P', '(', 'NCW', '>', '0', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 6, 6)}",['NCW']
"['De', 'resultaten', 'in', 'figuur', '55', 'spreken', 'niet', 'in', 'het', 'voordeel', 'van', 'kleine', 'windturbines', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 11, 12)}",['kleine windturbines']
"['Als', 'investeerder', 'zijn', 'we', 'op', 'zoek', 'naar', 'rendabele', 'investeringen', 'met', 'een', 'laag', '(', 'of', 'liefst', 'geen', ')', 'risico', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Zulke', 'investeringen', 'vinden', 'we', 'alleen', 'terug', 'bij', 'de', 'modellen', 'D', ',', 'G', '&', 'P', 'en', 'een', 'gemiddelde', 'windsnelheid', 'van', '5,5', 'm', '/', 's', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 17, 17)}",['windsnelheid']
"['De', 'percentages', 'liggen', 'gemiddeld', 'lager', 'bij', 'bedrijven', 'dan', 'bij', 'particulieren']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Figuur', '56', ':', 'overzicht', 'gemiddelde', 'bijdrages', 'aan', 'variantie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Uit', 'figuur', '56', 'blijkt', 'dat', 'de', 'energieopbrengst', 'de', 'grootste', 'bijdrage', 'levert', 'aan', 'de', 'variantie', 'van', 'de', 'netto', 'contante', 'waarde', 'van', 'de', 'investeringen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 16, 18)}","['energieopbrengst', 'netto contante waarde']"
"['De', 'huidige', 'prijs', 'van', 'grijze', 'stroom', 'levert', 'de', 'tweede', 'grootste', 'bijdrage', ',', 'gevolgd', 'door', 'de', 'groeivoet', 'van', 'de', 'prijs', 'van', 'grijze', 'stroom', '.']","['O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 4, 5), ('Term', 20, 21)}","['grijze stroom', 'grijze stroom']"
"['Deze', 'patronen', 'gelden', 'zowel', 'voor', 'particulieren', 'als', 'bedrijven', 'en', 'voor', 'alle', 'gemiddelde', 'windsnelheden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 12, 12)}",['windsnelheden']
"['Wel', 'merken', 'we', 'dat', 'bij', 'hogere', 'gemiddelde', 'windsnelheden', 'de', 'bijdrage', 'aan', 'de', 'variantie', 'van', 'de', 'energieopbrengst', 'afneemt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 7, 7), ('Term', 15, 15)}","['windsnelheden', 'energieopbrengst']"
"['Zowel', 'de', 'huidige', 'prijs', 'van', 'grijze', 'stroom', 'als', 'de', 'groeivoet', 'levert', 'een', 'grotere', 'bijdrage', 'bij', 'hogere', 'gemiddelde', 'windsnelheden', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 17, 17), ('Term', 5, 6)}","['windsnelheden', 'grijze stroom']"
"['We', 'koppelen', 'deze', 'resultaten', 'nu', 'aan', 'de', 'resultaten', 'uit', 'de', 'sensitiviteitsanalyse', 'van', 'hoofdstuk', '4', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10)}",['sensitiviteitsanalyse']
"['Het', 'resultaat', 'hiervan', 'werd', 'samengevat', 'in', 'figuur', '57', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['De', 'gemiddeldes', 'voor', 'een', 'particulier', ',', 'een', 'bedrijf', 'en', 'voor', 'eender', 'welke', 'verbruiker', 'werden', 'ook', 'berekend', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Deze', 'resultaten', 'zijn', 'vervat', 'in', 'figuur', '58', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['Rotoroppervlak'],['B-Term'],"{('Term', 0, 0)}",['Rotoroppervlak']
"['Particulier', 'Bedrijf']","['O', 'O']",set(),[]
['Windsnelheid'],['B-Term'],"{('Term', 0, 0)}",['Windsnelheid']
['Terrein'],['O'],set(),[]
['Energiecoëfficiënt'],['B-Term'],"{('Term', 0, 0)}",['Energiecoëfficiënt']
"['Prijs', 'grijze', 'stroom']","['O', 'B-Term', 'IN-Term']","{('Term', 1, 2)}",['grijze stroom']
"['Groeivoet', 'grijze', 'stroom']","['O', 'B-Term', 'IN-Term']","{('Term', 1, 2)}",['grijze stroom']
"['Figuur', '57', ':', 'overzicht', 'gemiddelde', 'bijdrages', 'aan', 'variantie']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['Windsnelheid'],['B-Term'],"{('Term', 0, 0)}",['Windsnelheid']
['Rotoroppervlak'],['B-Term'],"{('Term', 0, 0)}",['Rotoroppervlak']
['Terrein'],['O'],set(),[]
['Energiecoëfficiënt'],['B-Term'],"{('Term', 0, 0)}",['Energiecoëfficiënt']
"['Prijs', 'grijze', 'stroom']","['O', 'B-Term', 'IN-Term']","{('Term', 1, 2)}",['grijze stroom']
"['Groeivoet', 'grijze', 'stroom']","['O', 'B-Term', 'IN-Term']","{('Term', 1, 2)}",['grijze stroom']
"['Figuur', '58', ':', 'overzicht', 'gemiddelde', 'bijdrages', 'aan', 'variantie', 'per', 'eindverbruiker']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Uit', 'figuur', '57', 'en', 'figuur', '58', 'blijkt', 'dat', 'de', 'windsnelheid', 'en', 'de', 'huidige', 'prijs', 'van', 'grijze', 'stroom', 'de', 'grootste', 'bijdrage', 'leveren', 'aan', 'de', 'variantie', 'van', 'de', 'netto', 'contante', 'waarde', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 15, 16), ('Term', 9, 9), ('Term', 26, 28)}","['grijze stroom', 'windsnelheid', 'netto contante waarde']"
"['Beide', 'bijdrages', 'schommelen', 'rond', '25', '%', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ook', 'het', 'rotoroppervlak', 'levert', 'een', 'aanzienlijke', 'bijdrage', 'van', 'gemiddeld', 'ongeveer', '19', '%', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 2, 2)}",['rotoroppervlak']
"['Het', 'terrein', 'en', 'de', 'groeivoet', 'van', 'de', 'prijs', 'van', 'grijze', 'stroom', 'bepalen', 'beide', 'ongeveer', '12', '%', 'van', 'de', 'variantie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 10)}",['grijze stroom']
"['De', 'energiecoëfficiënt', 'bepaalt', 'slechts', '4,22', '%', 'van', 'de', 'variantie', 'van', 'de', 'netto', 'contante', 'waarde', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 11, 13), ('Term', 1, 1)}","['netto contante waarde', 'energiecoëfficiënt']"
"['Hoofdstuk', '8', ':', 'Conclusie']","['O', 'O', 'O', 'O']",set(),[]
"['In', 'dit', 'hoofdstuk', 'worden', 'vooreerst', 'de', 'conclusies', 'geformuleerd', ',', 'gevolgd', 'door', 'enkele', 'aanbevelingen', 'en', 'ideeën', 'voor', 'verder', 'onderzoek', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['Conclusies'],['O'],set(),[]
"['In', 'deze', 'rubriek', 'wordt', 'het', 'antwoord', 'geformuleerd', 'op', 'de', 'centrale', 'onderzoeksvraag', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Deze', 'luidde', ':', 'Welke', 'mogelijkheden', 'biedt', 'kleinschalige', 'windenergie', 'in', 'Vlaanderen', '?', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O']","{('Term', 6, 7)}",['kleinschalige windenergie']
"['Kleinschalige', 'windenergie', 'vinden', 'we', 'terug', 'onder', 'de', 'vorm', 'van', 'twee', 'types', 'kleine', 'windturbines', ':', 'Horizontale', 'as', 'windturbines', 'en', 'verticale', 'as', 'windturbines', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 11, 12), ('Term', 14, 16), ('Term', 18, 20), ('Term', 0, 1)}","['kleine windturbines', 'Horizontale as windturbines', 'verticale as windturbines', 'Kleinschalige windenergie']"
"['Beide', 'werken', 'volgens', 'een', 'eigen', 'principe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ze', 'hebben', 'elk', 'hun', 'eigen', 'voor-', 'en', 'nadelen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Windenergie', 'biedt', 'enkele', 'belangrijke', 'voordelen', 'ten', 'opzichte', 'van', 'de', 'traditionele', 'fossiele', 'brandstoffen', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 10, 11), ('Term', 0, 0)}","['fossiele brandstoffen', 'Windenergie']"
"['Vooreerst', 'heeft', 'het', 'een', 'duurzaam', 'karakter', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 4, 4)}",['duurzaam']
"['Het', 'geniet', 'tevens', 'van', 'een', 'enorme', 'omvang', 'en', 'goede', 'bereikbaarheid', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Windenergie', 'is', 'ook', 'niet', 'onderhevig', 'aan', 'de', 'aandelenmarkt', 'en', 'politieke', 'instabiliteit', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 0)}",['Windenergie']
