words,labels,entities,term_list
"['(', 'Grade', ':', 'weak', 'recommendation', ';', 'low-quality', 'evidence', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Recommendation', '2', ':', 'ACP', 'recommends', 'against', 'the', 'use', 'of', 'erythropoiesis-stimulating', 'agents', 'in', 'patients', 'with', 'mild', 'to', 'moderate', 'anemia', 'and', 'congestive', 'heart', 'failure', 'or', 'coronary', 'heart', 'disease', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 19, 21), ('Term', 23, 25), ('Term', 17, 17), ('Term', 3, 3), ('Term', 9, 10), ('Term', 12, 12)}","['congestive heart failure', 'coronary heart disease', 'anemia', 'ACP', 'erythropoiesis-stimulating agents', 'patients']"
"['(', 'Grade', ':', 'strong', 'recommendation', ';', 'moderate-quality', 'evidence', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Myocardial', 'titin', 'hypophosphorylation', 'importantly', 'contributes', 'to', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', 'in', 'a', 'rat', 'metabolic', 'risk', 'model', '.']","['B-Term', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 6, 11), ('Term', 15, 15), ('Term', 0, 0), ('Term', 1, 2)}","['heart failure with preserved ejection fraction', 'metabolic', 'Myocardial', 'titin hypophosphorylation']"
"['BACKGROUND', ':']","['O', 'O']",set(),[]
"['Obesity', 'and', 'diabetes', 'mellitus', 'are', 'important', 'metabolic', 'risk', 'factors', 'and', 'frequent', 'comorbidities', 'in', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', '.']","['B-Term', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 6, 6), ('Term', 11, 11), ('Term', 13, 18), ('Term', 2, 3), ('Term', 0, 0)}","['metabolic', 'comorbidities', 'heart failure with preserved ejection fraction', 'diabetes mellitus', 'Obesity']"
"['They', 'contribute', 'to', 'myocardial', 'diastolic', 'dysfunction', '(', 'DD', ')', 'through', 'collagen', 'deposition', 'or', 'titin', 'modification', '.']","['O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O']","{('Term', 3, 5), ('Term', 10, 11), ('Term', 7, 7), ('Term', 13, 13)}","['myocardial diastolic dysfunction', 'collagen deposition', 'DD', 'titin']"
"['The', 'relative', 'importance', 'for', 'myocardial', 'DD', 'of', 'collagen', 'deposition', 'and', 'titin', 'modification', 'was', 'investigated', 'in', 'obese', ',', 'diabetic', 'ZSF1', 'rats', 'after', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', 'development', 'at', '20', 'weeks', '.']","['O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 7, 8), ('Term', 18, 18), ('Term', 21, 26), ('Term', 15, 15), ('Term', 17, 17), ('Term', 4, 5)}","['titin', 'collagen deposition', 'ZSF1', 'heart failure with preserved ejection fraction', 'obese', 'diabetic', 'myocardial DD']"
"['METHODS', 'AND', 'RESULTS', ':']","['O', 'O', 'O', 'O']",set(),[]
"['Four', 'groups', 'of', 'rats', '(', 'Wistar-Kyoto', ',', 'n=11', ';', 'lean', 'ZSF1', ',', 'n=11', ';', 'obese', 'ZSF1', ',', 'n=11', ',', 'and', 'obese', 'ZSF1', 'with', 'high-fat', 'diet', ',', 'n=11', ')', 'were', 'followed', 'up', 'for', '20', 'weeks', 'with', 'repeat', 'metabolic', ',', 'renal', ',', 'and', 'echocardiographic', 'evaluations', 'and', 'hemodynamically', 'assessed', 'at', 'euthanization', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 36, 36), ('Term', 38, 38), ('Term', 5, 5), ('Term', 15, 15), ('Term', 21, 21), ('Term', 41, 41), ('Term', 47, 47), ('Term', 29, 30), ('Term', 14, 14), ('Term', 44, 44), ('Term', 20, 20)}","['ZSF1', 'metabolic', 'renal', 'Wistar-Kyoto', 'ZSF1', 'ZSF1', 'echocardiographic', 'euthanization', 'followed up', 'obese', 'hemodynamically', 'obese']"
"['Myocardial', 'collagen', ',', 'collagen', 'cross-linking', ',', 'titin', 'isoforms', ',', 'and', 'phosphorylation', 'were', 'also', 'determined', '.']","['B-Term', 'IN-Term', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 6, 6), ('Term', 7, 7), ('Term', 0, 1), ('Term', 3, 4)}","['phosphorylation', 'titin', 'isoforms', 'Myocardial collagen', 'collagen cross-linking']"
"['Resting', 'tension', '(Fpassive)-sarcomere', 'length', 'relations', 'were', 'obtained', 'in', 'small', 'muscle', 'strips', 'before', 'and', 'after', 'KCl-KI', 'treatment', ',', 'which', 'unanchors', 'titin', 'and', 'allows', 'contributions', 'of', 'titin', 'and', 'extracellular', 'matrix', 'to', 'Fpassive', 'to', 'be', 'discerned', '.']","['B-Term', 'I-Term', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 19, 19), ('Term', 9, 9), ('Term', 2, 4), ('Term', 29, 29), ('Term', 0, 1), ('Term', 14, 14), ('Term', 26, 27), ('Term', 24, 24)}","['titin', 'muscle', '(Fpassive)-sarcomere length relations', 'Fpassive', 'Resting tension', 'KCl-KI', 'extracellular matrix', 'titin']"
"['At', '20', 'weeks', ',', 'the', 'lean', 'ZSF1', 'group', 'was', 'hypertensive', ',', 'whereas', 'both', 'obese', 'ZSF1', 'groups', 'were', 'hypertensive', 'and', 'diabetic', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 17, 17), ('Term', 9, 9), ('Term', 13, 13), ('Term', 19, 19), ('Term', 14, 14)}","['ZSF1', 'hypertensive', 'hypertensive', 'obese', 'diabetic', 'ZSF1']"
"['Only', 'the', 'obese', 'ZSF1', 'groups', 'had', 'developed', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', ',', 'which', 'was', 'evident', 'from', 'increased', 'lung', 'weight', ',', 'preserved', 'left', 'ventricular', 'ejection', 'fraction', ',', 'and', 'left', 'ventricular', 'DD', '.']","['O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'O']","{('Term', 2, 2), ('Term', 29, 31), ('Term', 19, 19), ('Term', 3, 3), ('Term', 22, 26), ('Term', 7, 12)}","['obese', 'left ventricular DD', 'lung', 'ZSF1', 'preserved left ventricular ejection fraction', 'heart failure with preserved ejection fraction']"
"['The', 'underlying', 'myocardial', 'DD', 'was', 'obvious', 'from', 'high', 'muscle', 'strip', 'stiffness', ',', 'which', 'was', 'largely', '(', '±80', '%', ')', 'attributable', 'to', 'titin', 'hypophosphorylation', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 2, 3), ('Term', 8, 8), ('Term', 21, 22)}","['myocardial DD', 'muscle', 'titin hypophosphorylation']"
"['The', 'latter', 'occurred', 'specifically', 'at', 'the', 'S3991', 'site', 'of', 'the', 'elastic', 'N2Bus', 'segment', 'and', 'at', 'the', 'S12884', 'site', 'of', 'the', 'PEVK', 'segment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 6, 6), ('Term', 20, 20), ('Term', 11, 11), ('Term', 16, 16)}","['S3991', 'PEVK', 'N2Bus', 'S12884']"
"['CONCLUSIONS', ':']","['O', 'O']",set(),[]
"['Obese', 'ZSF1', 'rats', 'developed', 'heart', 'failure', 'with', 'preserved', 'ejection', 'fraction', 'during', 'a', '20-week', 'time', 'span', '.']","['B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 9), ('Term', 1, 1), ('Term', 0, 0)}","['heart failure with preserved ejection fraction', 'ZSF1', 'Obese']"
"['Titin', 'hypophosphorylation', 'importantly', 'contributed', 'to', 'the', 'underlying', 'myocardial', 'DD', '.']","['B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 7, 8), ('Term', 0, 1)}","['myocardial DD', 'Titin hypophosphorylation']"
"['Increase', 'in', 'parasympathetic', 'tone', 'by', 'pyridostigmine', 'prevents', 'ventricular', 'dysfunction', 'during', 'the', 'onset', 'of', 'heart', 'failure', '.']","['O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 2, 3), ('Term', 5, 5), ('Term', 7, 8), ('Term', 13, 14)}","['parasympathetic tone', 'pyridostigmine', 'ventricular dysfunction', 'heart failure']"
"['Heart', 'failure', '(', 'HF', ')', 'is', 'characterized', 'by', 'elevated', 'sympathetic', 'activity', 'and', 'reduced', 'parasympathetic', 'control', 'of', 'the', 'heart', '.']","['B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 17, 17), ('Term', 3, 3), ('Term', 9, 10), ('Term', 13, 14), ('Term', 0, 1)}","['heart', 'HF', 'sympathetic activity', 'parasympathetic control', 'Heart failure']"
"['Experimental', 'evidence', 'suggests', 'that', 'the', 'increase', 'in', 'parasympathetic', 'function', 'can', 'be', 'a', 'therapeutic', 'alternative', 'to', 'slow', 'HF', 'evolution', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 7, 7), ('Term', 12, 12), ('Term', 16, 16)}","['parasympathetic', 'therapeutic', 'HF']"
"['The', 'parasympathetic', 'neurotransmission', 'can', 'be', 'improved', 'by', 'acetylcholinesterase', 'inhibition', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 7, 8), ('Term', 1, 2)}","['acetylcholinesterase inhibition', 'parasympathetic neurotransmission']"
"['We', 'investigated', 'the', 'long-term', '(', '4', 'wk', ')', 'effects', 'of', 'the', 'acetylcholinesterase', 'inhibitor', 'pyridostigmine', 'on', 'sympathovagal', 'balance', ',', 'cardiac', 'remodeling', ',', 'and', 'cardiac', 'function', 'in', 'the', 'onset', 'of', 'HF', 'following', 'myocardial', 'infarction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 22, 23), ('Term', 13, 13), ('Term', 15, 16), ('Term', 30, 31), ('Term', 18, 19), ('Term', 11, 12), ('Term', 28, 28)}","['cardiac function', 'pyridostigmine', 'sympathovagal balance', 'myocardial infarction', 'cardiac remodeling', 'acetylcholinesterase inhibitor', 'HF']"
"['Myocardial', 'infarction', 'was', 'elicited', 'in', 'adult', 'male', 'Wistar', 'rats', '.']","['B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 1)}",['Myocardial infarction']
"['After', '4', 'wk', 'of', 'pyridostigmine', 'administration', ',', 'per', 'os', ',', 'methylatropine', 'and', 'propranolol', 'were', 'used', 'to', 'evaluate', 'the', 'cardiac', 'sympathovagal', 'balance', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term', 'O']","{('Term', 18, 18), ('Term', 10, 10), ('Term', 4, 4), ('Term', 19, 20), ('Term', 12, 12)}","['cardiac', 'methylatropine', 'pyridostigmine', 'sympathovagal balance', 'propranolol']"
"['The', 'tachycardic', 'response', 'caused', 'by', 'methylatropine', 'was', 'considered', 'to', 'be', 'the', 'vagal', 'tone', ',', 'whereas', 'the', 'bradycardic', 'response', 'caused', 'by', 'propranolol', 'was', 'considered', 'to', 'be', 'the', 'sympathetic', 'tone', '.']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 16, 16), ('Term', 1, 1), ('Term', 5, 5), ('Term', 26, 27), ('Term', 11, 12), ('Term', 20, 20)}","['bradycardic', 'tachycardic', 'methylatropine', 'sympathetic tone', 'vagal tone', 'propranolol']"
"['In', 'conscious', 'HF', 'rats', ',', 'pyridostigmine', 'reduced', 'the', 'basal', 'heart', 'rate', ',', 'increased', 'vagal', ',', 'and', 'reduced', 'sympathetic', 'control', 'of', 'heart', 'rate', '.']","['O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 2, 2), ('Term', 5, 5), ('Term', 8, 10), ('Term', 13, 13), ('Term', 17, 21)}","['HF', 'pyridostigmine', 'basal heart rate', 'vagal', 'sympathetic control of heart rate']"
"['Pyridostigmine', 'reduced', 'the', 'myocyte', 'diameter', 'and', 'collagen', 'density', 'of', 'the', 'surviving', 'left', 'ventricle', '.']","['B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 6, 6), ('Term', 11, 12), ('Term', 3, 3), ('Term', 0, 0)}","['collagen', 'left ventricle', 'myocyte', 'Pyridostigmine']"
"['Pyridostigmine', 'also', 'increased', 'vascular', 'endothelial', 'growth', 'factor', 'protein', 'in', 'the', 'left', 'ventricle', ',', 'suggesting', 'myocardial', 'angiogenesis', '.']","['B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 3, 6), ('Term', 7, 7), ('Term', 14, 15), ('Term', 10, 11), ('Term', 0, 0)}","['vascular endothelial growth factor', 'protein', 'myocardial angiogenesis', 'left ventricle', 'Pyridostigmine']"
"['Cardiac', 'function', 'was', 'assessed', 'by', 'means', 'of', 'the', 'pressure-volume', 'conductance', 'catheter', 'system', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 10), ('Term', 0, 1)}","['catheter', 'Cardiac function']"
"['HF', 'rats', 'treated', 'with', 'pyridostigmine', 'exhibited', 'a', 'higher', 'stroke', 'volume', ',', 'ejection', 'fraction', ',', 'cardiac', 'output', ',', 'and', 'contractility', 'of', 'the', 'left', 'ventricle', '.']","['B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O']","{('Term', 18, 18), ('Term', 14, 15), ('Term', 0, 0), ('Term', 8, 9), ('Term', 21, 22), ('Term', 11, 12), ('Term', 4, 4)}","['contractility', 'cardiac output', 'HF', 'stroke volume', 'left ventricle', 'ejection fraction', 'pyridostigmine']"
"['It', 'was', 'demonstrated', 'that', 'the', 'long-term', 'administration', 'of', 'pyridostigmine', 'started', 'right', 'after', 'coronary', 'artery', 'ligation', 'augmented', 'cardiac', 'vagal', 'and', 'reduced', 'sympathetic', 'tone', ',', 'attenuating', 'cardiac', 'remodeling', 'and', 'left', 'ventricular', 'dysfunction', 'during', 'the', 'progression', 'of', 'HF', 'in', 'rats', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 27, 29), ('Term', 34, 34), ('Term', 16, 16), ('Term', 17, 17), ('Term', 12, 14), ('Term', 20, 21), ('Term', 24, 25), ('Term', 8, 8)}","['left ventricular dysfunction', 'HF', 'cardiac', 'vagal', 'coronary artery ligation', 'sympathetic tone', 'cardiac remodeling', 'pyridostigmine']"
"['Heart', 'Failure', ':', 'Pathophysiology', ',', 'Diagnosis', ',', 'Medical', 'Treatment', 'Guidelines', ',', 'and', 'Nursing', 'Management', '.']","['B-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 7, 8), ('Term', 5, 5), ('Term', 3, 3), ('Term', 0, 1), ('Term', 12, 12)}","['Medical Treatment', 'Diagnosis', 'Pathophysiology', 'Heart Failure', 'Nursing']"
"['Heart', 'failure', '(', 'HF', ')', 'is', 'a', 'debilitating', 'chronic', 'disease', 'and', 'is', 'expected', 'to', 'increase', 'in', 'upcoming', 'years', 'due', 'to', 'demographic', 'changes', '.']","['B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 3, 3), ('Term', 8, 8), ('Term', 0, 1)}","['disease', 'HF', 'chronic', 'Heart failure']"
"['Nurses', 'in', 'all', 'settings', 'have', 'an', 'essential', 'role', 'in', 'supporting', 'patients', 'in', 'managing', 'this', 'disease', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10), ('Term', 0, 0), ('Term', 14, 14)}","['patients', 'Nurses', 'disease']"
"['This', 'article', 'describes', 'the', 'pathophysiology', 'of', 'HF', ',', 'diagnosis', ',', 'medical', 'management', ',', 'and', 'nursing', 'interventions', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 10), ('Term', 6, 6), ('Term', 8, 8), ('Term', 14, 14), ('Term', 4, 4)}","['medical', 'HF', 'diagnosis', 'nursing', 'pathophysiology']"
"['It', 'is', 'crucial', 'for', 'nurses', 'to', 'understand', 'the', 'pathophysiology', 'of', 'HF', 'and', 'the', 'importance', 'that', 'nursing', 'actions', 'have', 'on', 'enhancing', 'medical', 'management', 'to', 'alleviate', 'symptoms', 'and', 'to', 'deter', 'the', 'advancement', 'of', 'the', 'pathophysiologic', 'state', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 10), ('Term', 4, 4), ('Term', 15, 15), ('Term', 8, 8), ('Term', 32, 32), ('Term', 20, 20), ('Term', 24, 24)}","['HF', 'nurses', 'nursing', 'pathophysiology', 'pathophysiologic', 'medical', 'symptoms']"
"['Such', 'an', 'understanding', 'can', 'ultimately', 'reduce', 'morbidity', 'and', 'mortality', 'and', 'optimize', 'quality', 'of', 'life', 'in', 'patients', 'with', 'HF', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 11, 13), ('Term', 6, 6), ('Term', 17, 17), ('Term', 15, 15), ('Term', 8, 8)}","['quality of life', 'morbidity', 'HF', 'patients', 'mortality']"
"['Acute', 'right', 'heart', 'failure', 'in', 'pulmonary', 'hypertension', '.']","['B-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 0, 3), ('Term', 5, 6)}","['Acute right heart failure', 'pulmonary hypertension']"
"['The', 'right', 'ventricle', '(', 'RV', ')', 'is', 'integral', 'to', 'normal', 'cardiac', 'function', ',', 'but', 'receives', 'little', 'attention', 'in', 'the', 'medical', 'literature', '.']","['O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 10, 11), ('Term', 19, 19), ('Term', 4, 4), ('Term', 1, 2)}","['cardiac function', 'medical', 'RV', 'right ventricle']"
"['The', 'etiologic', 'causes', 'of', 'acute', 'RV', 'failure', 'often', 'differ', 'from', 'those', 'encountered', 'in', 'left', 'ventricular', 'dysfunction', '.']","['O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 4, 6), ('Term', 1, 1), ('Term', 13, 15)}","['acute RV failure', 'etiologic', 'left ventricular dysfunction']"
"['Thus', ',', 'RV', 'failure', 'frequently', 'requires', 'diagnostic', 'procedures', 'and', 'management', 'strategies', 'that', 'differ', 'from', 'those', 'routinely', 'used', 'in', 'the', 'management', 'of', 'intrinsic', 'left', 'ventricular', 'dysfunction', '.']","['O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 6, 6), ('Term', 2, 3), ('Term', 22, 24)}","['diagnostic', 'RV failure', 'left ventricular dysfunction']"
"['In', 'this', 'summary', ',', 'the', 'structure', 'and', 'function', 'of', 'the', 'RV', 'will', 'be', 'reviewed', ',', 'concentrating', 'on', 'the', 'pathophysiologic', 'mechanisms', 'behind', 'the', 'development', 'of', 'RV', 'dysfunction', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 18, 18), ('Term', 10, 10), ('Term', 24, 25)}","['pathophysiologic', 'RV', 'RV dysfunction']"
"['We', 'will', 'then', 'focus', 'on', 'two', 'distinct', 'populations', 'of', 'patients', 'who', 'are', 'at', 'risk', 'for', 'acute', 'RV', 'failure', ':', 'those', 'with', 'chronic', 'pulmonary', 'arterial', 'hypertension', '(', 'PAH', ')', 'and', 'those', 'with', 'acute', 'pulmonary', 'embolism', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'BN-Term', 'I-Term', 'O']","{('Term', 26, 26), ('Term', 9, 9), ('Term', 31, 31), ('Term', 21, 24), ('Term', 32, 33), ('Term', 15, 17)}","['PAH', 'patients', 'acute', 'chronic pulmonary arterial hypertension', 'pulmonary embolism', 'acute RV failure']"
"['In', 'chronic', 'PAH', ',', 'we', 'will', 'examine', 'clinical', 'circumstances', 'common', 'to', 'hospitalized', 'patients', 'that', 'may', 'provoke', 'acute', 'RV', 'decompensation', ',', 'as', 'well', 'as', 'pharmacologic', 'therapies', 'that', 'are', 'unique', 'to', 'RV', 'failure', 'management', 'in', 'PAH', '.']","['O', 'BN-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 7, 7), ('Term', 23, 23), ('Term', 33, 33), ('Term', 1, 2), ('Term', 17, 18), ('Term', 29, 30), ('Term', 12, 12), ('Term', 16, 16), ('Term', 24, 24)}","['hospitalized', 'clinical', 'pharmacologic', 'PAH', 'chronic PAH', 'RV decompensation', 'RV failure', 'patients', 'acute', 'therapies']"
